Sale_ID,Store_ID,Product_ID,Customer_ID,Staff_ID,Quantity,Unit_Price,Sale_Date,Sales_Channel,Customer_Name,Age,Gender,City,Purchase_Channel,Total_Purchases,Product_Name,Category,Color,Description,Size,Price,Acquisition_Cost,Recency,Frequency,Monetary,YearMonth
13989,4,124,899,209,26,860.51,2022-09-03 05:10:01,Online,Mariana-Andreia Correia,38,M,Guarda,Física,857.91,Corporis,Calçado,Vermelho,Accusamus nemo tempora.,41,43.71,12.52,149,27,899881.74,2022-09
13990,5,900,58,323,2,168.24,2015-09-08 05:51:32,Física,Filipa Carneiro,51,M,Vila do Porto,Online,295.29,Sed,Roupas,Vermelho,Mollitia repellendus itaque cupiditate labore.,XL,73.32,23.45,26,20,378310.64,2015-09
13991,1,737,643,410,78,103.03,2016-02-09 21:08:10,Física,Fábio Faria,52,M,Monção,Física,242.88,Repellendus,Roupas,Laranja,Consectetur saepe quos illum quaerat placeat.,XS,77.92,33.19,508,23,682701.77,2016-02
13992,4,816,102,140,10,442.86,2022-02-04 11:38:03,Física,Lourenço Esteves,27,F,Ovar,Online,629.37,Cum,Roupas,Rosa,Totam assumenda architecto voluptas fuga.,L,46.28,24.47,720,16,406013.6,2022-02
13993,5,491,606,44,99,878.3,2021-11-01 23:43:18,Online,Vera-Matilde Sá,57,M,Ourique,Física,775.24,Modi,Roupas,Laranja,Inventore cumque autem pariatur sed.,S,50.25,11.95,11,18,445956.87,2021-11
13994,1,334,128,240,13,331.06,2019-11-06 07:38:53,Física,Henrique Machado,65,M,Alenquer,Online,852.76,Fuga,Calçado,Rosa,Facere aut nisi.,45,81.69,38.66,154,22,523373.43,2019-11
13995,3,260,540,324,56,669.4,2015-04-26 09:21:51,Online,Victória Pacheco,26,F,Santa Cruz das Flores,Online,502.22,Ea,Calçado,Amarelo,Impedit fuga pariatur illum nulla animi quod aperiam.,42,36.74,14.28,149,18,573339.97,2015-04
13996,4,469,157,415,30,616.63,2016-11-19 16:53:48,Física,Kevin Amorim,34,F,Vila Franca do Campo,Física,532.37,Quis,Calçado,Preto,Tempora maxime alias laborum itaque non consectetur.,45,25.0,22.72,208,22,658286.69,2016-11
13997,3,907,93,427,34,153.63,2020-01-05 09:24:29,Física,Hugo da Rocha,51,F,Monchique,Online,325.67,Tempora,Calçado,Azul,Perspiciatis a culpa aliquam.,39,21.72,11.07,13,19,462100.41,2020-01
13998,1,721,267,345,47,219.93,2020-06-30 21:25:11,Online,Iara Barbosa,32,M,Vila Nova de Santo André,Física,204.8,Dolor,Roupas,Branco,Ab nostrum maiores optio.,S,96.88,35.89,225,14,243997.72999999998,2020-06
13999,5,273,275,208,21,258.56,2018-02-14 20:33:58,Física,Ema Borges,62,M,Funchal,Física,116.74,Consequatur,Roupas,Preto,In id veritatis minus sed.,XS,38.28,49.87,140,28,781657.11,2018-02
14000,2,530,448,35,67,261.19,2024-09-08 06:04:08,Online,Lia-Valentina Pinho,46,F,Loulé,Física,993.22,Vero,Calçado,Roxo,Accusamus accusamus magni possimus pariatur officia tempore.,43,94.7,35.85,46,25,645621.21,2024-09
14001,2,388,898,452,73,519.41,2022-06-06 23:51:52,Física,Gil Jesus,54,M,Silves,Online,559.11,Fuga,Roupas,Laranja,Suscipit doloribus vitae dolorem voluptatibus.,M,69.59,18.0,32,18,514037.94,2022-06
14002,1,620,181,37,24,903.25,2018-07-12 06:16:27,Online,Daniel Gomes,48,M,Lourinhã,Física,901.88,Non,Roupas,Preto,Harum deserunt magni fugit error nesciunt vero perspiciatis.,S,84.09,37.46,128,17,429101.64,2018-07
14003,2,501,149,242,36,602.49,2023-12-19 15:22:45,Online,Débora-Isabel Andrade,65,M,Santa Cruz da Graciosa,Física,509.12,Fuga,Roupas,Amarelo,Mollitia vel animi iste enim.,L,58.16,26.46,379,15,355049.45,2023-12
14004,3,110,555,327,12,133.2,2019-11-09 21:45:54,Física,Martim Abreu,69,M,Vila Real,Online,725.36,Laboriosam,Roupas,Rosa,Voluptate dignissimos alias.,XS,70.42,27.58,130,22,456320.01,2019-11
14005,2,347,459,327,82,329.99,2021-12-03 18:29:34,Física,Micael Coelho,48,M,Montemor-o-Novo,Online,932.08,Consequatur,Calçado,Verde,Ipsa eum quidem nam voluptate aut dolor praesentium.,36,74.84,15.55,54,17,408281.66000000003,2021-12
14006,5,934,464,198,50,405.87,2023-06-25 09:33:29,Online,Salvador Assunção,25,M,Ribeira Grande,Física,542.22,Cumque,Calçado,Laranja,Animi dolorum odit.,41,49.15,20.53,135,18,332015.07,2023-06
14007,2,798,918,438,14,643.14,2014-08-24 17:36:54,Física,Gustavo Lopes,28,M,Alenquer,Física,722.48,Explicabo,Calçado,Branco,Optio enim illo debitis enim doloribus soluta.,39,69.04,25.17,92,21,370391.93,2014-08
14008,2,507,440,216,92,616.32,2020-11-27 11:28:04,Online,César Machado,44,M,Braga,Online,318.01,In,Roupas,Branco,Atque recusandae labore quis.,XS,40.38,16.25,70,31,702876.7000000001,2020-11
14009,4,261,591,319,74,656.72,2017-05-27 19:51:08,Online,Lara Vicente,70,F,São Brás de Alportel,Física,243.34,Consequuntur,Calçado,Azul,Labore aliquid dolores debitis tempora tenetur.,41,34.34,30.63,255,27,543019.78,2017-05
14010,2,396,674,450,20,550.51,2022-10-29 20:04:37,Online,Martim Macedo,53,M,Paredes,Online,150.27,Dolorum,Roupas,Amarelo,Reiciendis at odit sed veritatis.,XXL,82.13,38.63,119,14,298237.74,2022-10
14011,5,266,118,363,51,549.14,2015-09-29 04:10:06,Online,Benedita Barros,62,M,Almodôvar,Online,985.36,Quaerat,Roupas,Rosa,Quis sit facere magni sapiente accusantium.,L,99.23,32.9,352,22,482701.7,2015-09
14012,4,23,750,272,100,306.76,2023-09-25 15:18:59,Online,David Faria,52,F,Vila do Porto,Física,252.9,Tempore,Calçado,Preto,Eos rerum expedita quos.,42,92.46,22.17,82,29,732903.36,2023-09
14013,5,908,257,170,91,641.12,2024-02-18 05:23:32,Física,Vasco Valente,46,F,Santa Cruz da Graciosa,Física,360.65,Animi,Calçado,Verde,Quis dolores ipsa placeat.,39,32.44,37.66,120,19,504194.38,2024-02
14014,1,923,224,239,87,595.2,2023-05-16 15:24:56,Online,Carminho Nunes,56,M,Esposende,Online,137.86,Molestiae,Calçado,Preto,Culpa nisi eligendi inventore voluptates fugiat voluptatibus.,38,83.42,33.09,6,26,463602.16000000003,2023-05
14015,3,377,50,258,94,205.24,2018-06-15 22:49:31,Online,Kévim Vaz,60,F,Velas,Física,250.88,Dolore,Calçado,Cinzento,Amet non error rerum voluptates exercitationem provident maxime.,45,79.67,21.46,151,13,326593.82,2018-06
14016,3,397,793,430,19,702.48,2016-10-07 11:23:05,Online,Álvaro Pinho,32,M,Loures,Online,526.03,Velit,Calçado,Vermelho,Fugiat dolorem corporis aperiam consequatur.,41,75.12,12.1,54,27,739018.73,2016-10
14017,2,670,789,314,7,564.79,2020-06-13 08:41:24,Online,Afonso Loureiro,61,F,Tavira,Física,351.84,Eligendi,Roupas,Vermelho,Accusamus ullam cum dolor veniam impedit.,M,34.09,17.56,64,21,543544.95,2020-06
14018,4,74,401,86,18,980.34,2020-11-21 01:29:28,Física,Nicole Pires,30,M,Fafe,Online,769.88,Adipisci,Roupas,Cinzento,Provident sit fugit distinctio animi laborum.,M,77.86,13.61,160,28,1050750.58,2020-11
14019,3,7,743,89,96,856.71,2018-09-05 12:07:23,Online,Cláudio Leal,37,F,Lisboa,Online,674.92,Ipsam,Roupas,Laranja,Laboriosam ipsum quisquam nemo illo.,XL,28.01,16.41,189,18,454775.97,2018-09
14020,3,539,134,449,43,169.43,2014-07-13 23:13:50,Online,Amélia Lopes,24,M,Loures,Online,934.21,Modi,Calçado,Verde,Repellendus delectus repellendus eum.,36,27.13,31.06,177,23,665248.1900000001,2014-07
14021,3,849,378,128,36,531.62,2022-01-18 15:00:48,Online,Filipa Valente,66,F,Loures,Online,631.5,Ipsam,Calçado,Rosa,Architecto nemo ipsa officia.,36,55.36,36.53,189,20,327844.99,2022-01
14022,2,977,265,203,70,513.26,2021-09-28 14:24:32,Física,Inês Andrade,30,F,Alvito,Online,305.59,Voluptatibus,Calçado,Vermelho,Voluptatibus necessitatibus enim accusantium aliquid.,38,44.73,44.0,228,23,465665.25,2021-09
14023,5,235,127,135,74,747.11,2024-05-04 12:13:27,Física,Rafaela Neto,64,M,Sines,Física,517.63,Ab,Roupas,Cinzento,Doloribus hic nulla commodi repellat.,M,81.35,21.56,242,20,440216.47000000003,2024-05
14024,5,697,656,34,67,491.16,2021-03-23 18:38:10,Física,Amélia Gonçalves,48,F,Santiago do Cacém,Física,494.17,Reiciendis,Roupas,Vermelho,Quos molestiae sequi quas.,L,77.14,22.33,34,20,427863.58,2021-03
14025,1,426,67,250,32,614.48,2020-10-13 14:08:10,Online,Petra do Pinto,41,M,Lajes do Pico,Online,583.32,Similique,Calçado,Amarelo,Molestias ex sed ut fugit ullam.,35,76.23,15.48,21,30,714643.39,2020-10
14026,3,90,275,138,82,606.55,2016-12-07 05:46:21,Online,Ema Borges,62,M,Funchal,Física,116.74,Laborum,Calçado,Vermelho,Repellat ullam occaecati ipsam.,39,45.36,44.18,140,28,781657.11,2016-12
14027,2,440,551,155,35,962.47,2017-11-06 01:32:56,Online,Cláudio Vieira,50,F,Alenquer,Física,108.38,Sequi,Roupas,Rosa,Explicabo assumenda laborum et beatae.,XL,77.63,19.92,358,14,500371.62,2017-11
14028,2,965,478,67,22,934.44,2018-04-20 03:39:40,Física,Filipe Lourenço,55,M,Almada,Física,598.25,Ipsam,Roupas,Amarelo,Sunt alias et nulla.,XS,85.94,31.85,69,24,526955.62,2018-04
14029,4,393,698,109,55,245.58,2023-02-21 14:00:06,Online,Gil Valente,22,F,Loulé,Física,831.72,Nostrum,Calçado,Vermelho,Temporibus veritatis fuga provident reprehenderit molestiae.,41,24.54,35.17,107,23,433082.54000000004,2023-02
14030,2,703,558,114,82,533.56,2017-03-03 03:07:16,Online,Ricardo Almeida-Miranda,49,F,Amadora,Online,981.56,Saepe,Roupas,Rosa,Rem pariatur nihil harum ut fugit.,S,94.54,32.86,1248,15,469486.0,2017-03
14031,5,926,434,106,55,523.39,2019-05-08 14:59:57,Física,Vera Faria,61,F,Lisboa,Física,368.05,Neque,Calçado,Laranja,Consequatur aut eos ipsam temporibus voluptate cum.,44,29.06,38.32,885,17,393221.97,2019-05
14032,4,309,399,427,33,536.12,2024-09-29 10:06:34,Física,Joel Torres,36,F,São Brás de Alportel,Física,250.95,Cum,Roupas,Azul,Sequi porro ipsa exercitationem vel.,S,43.91,19.15,94,22,473174.61,2024-09
14033,3,586,361,400,9,738.34,2018-11-24 20:33:40,Online,Diana Cunha,53,F,Azambuja,Online,454.94,Hic,Calçado,Laranja,Asperiores quia fuga quo.,36,57.08,29.71,674,21,641939.4099999999,2018-11
14034,1,988,802,177,40,958.71,2014-08-22 07:44:12,Física,Yara Martins,43,M,Sertã,Física,964.06,Quibusdam,Calçado,Cinzento,Officiis quasi alias.,37,40.99,37.33,68,22,676766.67,2014-08
14035,5,63,198,285,52,292.25,2023-05-18 06:16:53,Online,Kévim Pereira,46,M,Santiago do Cacém,Online,247.62,Sequi,Roupas,Cinzento,Quis quisquam assumenda iste temporibus rem.,XS,43.02,42.76,2,29,748043.4299999999,2023-05
14036,1,11,678,204,73,682.04,2020-01-19 16:20:32,Online,Ricardo Correia-Macedo,44,F,Funchal,Online,268.01,Sint,Calçado,Laranja,Amet ipsa iure suscipit quod repellendus error.,44,69.23,34.76,244,24,757870.67,2020-01
14037,2,954,896,416,28,423.4,2014-10-04 19:49:13,Física,Brian Melo,60,M,Santiago do Cacém,Online,993.65,Repudiandae,Calçado,Vermelho,Pariatur consectetur fuga debitis ipsam est animi.,37,62.2,49.68,281,18,344048.24,2014-10
14038,1,279,509,447,90,24.89,2014-01-27 03:45:57,Física,Benedita Guerreiro,41,M,Ponte da Barca,Online,283.74,Sit,Calçado,Roxo,Maxime cupiditate aspernatur laborum sit.,42,55.66,22.17,196,13,274686.82,2014-01
14039,4,284,375,407,25,658.87,2022-01-10 08:35:53,Online,Mia Marques,63,F,Castro Marim,Física,198.61,Dolores,Calçado,Rosa,At praesentium rem saepe perspiciatis ab.,40,26.11,49.79,28,22,516863.82,2022-01
14040,2,692,445,316,20,311.22,2015-06-10 20:34:56,Física,Artur Pereira,56,M,Moita,Online,523.75,Omnis,Roupas,Preto,Veniam atque at excepturi.,S,97.42,11.02,77,23,540443.91,2015-06
14041,1,580,209,32,54,550.75,2021-12-24 14:35:02,Física,Erica Silva,24,F,Alvito,Online,805.26,Ipsa,Roupas,Vermelho,Laboriosam illo placeat.,XL,55.52,36.83,462,21,532643.97,2021-12
14042,5,854,989,374,37,232.18,2023-08-18 21:33:32,Online,Fabiana Anjos,18,F,Trofa,Online,120.49,Nobis,Roupas,Amarelo,Repudiandae in in ipsum.,XL,34.1,41.87,347,23,698359.24,2023-08
14043,3,4,349,59,22,999.46,2020-07-03 20:00:21,Online,Miguel de Campos,46,F,Mafra,Física,862.86,Iure,Calçado,Verde,Consequatur voluptatum ipsam expedita debitis praesentium.,44,31.65,40.29,226,20,584541.9400000001,2020-07
14044,3,828,595,162,48,799.46,2024-02-09 15:29:24,Online,Kevin Garcia,64,M,Beja,Física,580.32,Iste,Roupas,Amarelo,Saepe sint accusamus.,XXL,91.64,40.63,327,16,582724.59,2024-02
14045,5,632,715,71,29,209.71,2017-05-11 22:38:09,Online,Fernando Loureiro-Brito,29,M,Oliveira do Hospital,Online,587.6,Modi,Roupas,Verde,Eveniet fugit consequuntur delectus reiciendis.,XL,56.93,48.52,230,22,596090.67,2017-05
14046,5,747,282,164,76,684.16,2024-09-27 12:41:19,Online,Joana Mendes,29,M,Lagoa,Física,921.26,Quis,Calçado,Laranja,Reprehenderit pariatur rem eum dicta ut perspiciatis.,39,58.81,29.41,31,21,723906.53,2024-09
14047,2,638,158,500,9,342.52,2021-02-05 00:27:57,Física,Denis Freitas,37,F,Oliveira de Azeméis,Física,647.39,Beatae,Roupas,Azul,Consectetur cum alias a perferendis animi sint.,XS,78.83,13.86,282,20,438409.08,2021-02
14048,1,490,569,311,8,961.67,2024-01-19 16:08:57,Online,Bruna Gomes,33,F,Aljezur,Física,314.06,Voluptatibus,Roupas,Branco,Quia dolorem illum occaecati veritatis possimus.,XL,30.51,29.78,322,19,367549.05,2024-01
14049,2,680,579,110,66,288.64,2019-06-04 14:22:45,Física,Manuel Gomes,45,M,Coruche,Online,431.9,Natus,Calçado,Azul,Aspernatur ipsa libero.,40,79.17,39.27,235,22,572320.9,2019-06
14050,2,173,123,315,93,347.61,2021-01-17 05:57:37,Física,Erika Moreira,64,F,Albufeira,Online,270.41,Iste,Calçado,Laranja,Magni dolores laborum sunt possimus.,36,43.25,16.43,4,36,871393.38,2021-01
14051,2,696,235,6,2,424.41,2020-12-03 03:52:25,Física,Noa Neves,48,F,Aljustrel,Online,715.51,Perspiciatis,Roupas,Roxo,Fuga expedita possimus id unde.,XXL,36.01,47.68,145,19,494733.88,2020-12
14052,3,702,852,228,22,604.01,2018-09-26 02:36:48,Online,Tomás Morais,69,F,Olhão,Online,758.61,Sint,Calçado,Roxo,Minus quae veniam enim sed.,44,99.35,25.77,180,25,727937.04,2018-09
14053,1,68,372,203,93,726.93,2014-07-01 12:44:50,Online,Luciana-Luana Vicente,20,F,Coruche,Online,513.27,Incidunt,Roupas,Amarelo,Odit eos adipisci labore id.,XL,78.5,35.66,162,18,427161.93,2014-07
14054,4,988,90,467,41,96.19,2023-10-15 03:27:32,Online,Ângela Cruz,33,F,Cuba,Online,729.75,Quibusdam,Calçado,Cinzento,Officiis quasi alias.,37,40.99,37.33,77,20,530633.05,2023-10
14055,2,559,678,218,33,805.54,2018-03-29 01:05:04,Física,Ricardo Correia-Macedo,44,F,Funchal,Online,268.01,Veritatis,Roupas,Verde,Consectetur laborum quis ducimus a ipsa aliquam inventore.,S,96.58,14.93,244,24,757870.67,2018-03
14056,5,578,493,423,88,264.52,2017-01-13 16:43:29,Física,Salvador Assunção,46,F,Amadora,Física,662.08,Consequuntur,Calçado,Roxo,Dolorem quod officia deleniti similique incidunt dignissimos.,45,87.3,25.44,476,19,469582.61,2017-01
14057,1,593,789,402,36,240.08,2023-03-23 04:26:19,Online,Afonso Loureiro,61,F,Tavira,Física,351.84,Adipisci,Roupas,Roxo,Dicta porro ipsam nam repellendus.,XXL,37.54,27.52,64,21,543544.95,2023-03
14058,2,48,334,306,4,672.92,2024-06-10 14:32:31,Online,Rafaela-Íris Carvalho,21,F,Faro,Online,969.94,Voluptatibus,Roupas,Preto,Aperiam adipisci saepe debitis recusandae.,XS,84.77,32.99,205,11,337572.97,2024-06
14059,4,848,841,468,56,280.46,2022-10-15 04:05:45,Online,Nicole Ribeiro,19,F,Santiago do Cacém,Online,920.15,Tempore,Roupas,Branco,Modi culpa totam sint incidunt ex.,L,60.49,20.16,216,30,904677.58,2022-10
14060,1,973,224,62,87,511.31,2014-02-26 23:57:14,Online,Carminho Nunes,56,M,Esposende,Online,137.86,Autem,Calçado,Branco,Rerum ducimus quaerat corporis dolores.,44,41.52,43.75,6,26,463602.16000000003,2014-02
14061,2,869,148,17,26,768.01,2020-10-28 22:06:07,Física,Emma-Carminho Campos,21,F,Celorico de Basto,Física,292.01,Hic,Roupas,Branco,Officia amet nostrum deleniti iure nostrum.,XS,74.74,42.36,767,24,627522.27,2020-10
14062,1,867,715,161,36,884.32,2023-12-18 01:02:59,Online,Fernando Loureiro-Brito,29,M,Oliveira do Hospital,Online,587.6,Assumenda,Calçado,Laranja,Expedita eligendi illum labore asperiores.,45,61.32,17.26,230,22,596090.67,2023-12
14063,1,263,918,171,55,516.9,2016-11-11 21:59:05,Física,Gustavo Lopes,28,M,Alenquer,Física,722.48,Sunt,Calçado,Preto,Distinctio iure minima accusantium minus.,40,73.3,47.06,92,21,370391.93,2016-11
14064,3,720,774,485,9,777.82,2023-12-21 20:26:14,Física,Jéssica Santos-Andrade,65,F,Vila Real de Santo António,Física,780.24,Ipsum,Calçado,Rosa,Totam tempore voluptates libero nemo modi excepturi aperiam.,41,88.92,38.64,49,24,674951.18,2023-12
14065,4,861,545,301,62,6.85,2015-08-17 07:15:42,Física,Santiago Lopes,51,M,Barrancos,Online,255.21,Quidem,Roupas,Vermelho,Nam numquam voluptatum totam ea itaque.,L,21.11,44.84,602,19,381996.62,2015-08
14066,3,613,190,303,86,219.87,2020-06-27 14:35:13,Física,Lucas Sousa,42,M,Mafra,Online,674.35,Hic,Roupas,Azul,Magni aspernatur eaque ad dicta voluptatem.,XL,95.33,43.03,243,28,773670.77,2020-06
14067,1,789,17,473,46,39.73,2016-06-23 13:01:50,Física,Ângelo Teixeira,68,F,Vila do Bispo,Online,884.97,Rerum,Calçado,Preto,Odio voluptate qui quos expedita molestias.,36,55.6,19.46,37,19,351396.21,2016-06
14068,3,395,440,486,24,280.59,2019-09-13 23:50:35,Online,César Machado,44,M,Braga,Online,318.01,Perferendis,Roupas,Azul,Alias aperiam ullam nobis illum adipisci eos.,M,67.94,22.76,70,31,702876.7000000001,2019-09
14069,5,340,595,223,64,605.74,2014-09-02 16:03:13,Online,Kevin Garcia,64,M,Beja,Física,580.32,Debitis,Roupas,Amarelo,Est exercitationem iste placeat aliquid.,M,40.68,35.26,327,16,582724.59,2014-09
14070,5,932,500,254,74,577.21,2015-04-23 02:23:48,Online,Carolina Amaral,21,F,Seia,Online,127.18,Accusamus,Calçado,Azul,Commodi quibusdam odio ipsam.,43,64.05,17.02,136,20,464951.88,2015-04
14071,4,125,329,391,80,389.21,2015-11-05 07:52:42,Online,David Soares,23,M,Vila do Porto,Online,168.16,Sapiente,Roupas,Vermelho,Nesciunt tempore optio eos.,XL,84.66,45.78,1,20,541786.55,2015-11
14072,1,851,630,87,39,697.61,2018-11-01 16:04:08,Física,Emanuel Carneiro,39,M,Vila Nova de Gaia,Online,872.16,Enim,Calçado,Laranja,Quam repudiandae corporis rem nobis maiores.,44,80.05,38.53,170,19,325710.97,2018-11
14073,3,486,191,184,69,905.47,2017-07-02 12:12:35,Física,Isabel Jesus,49,M,Vila Franca de Xira,Online,556.51,Provident,Calçado,Preto,Ipsam deleniti libero neque sequi quasi.,45,51.9,22.06,120,26,470660.0,2017-07
14074,2,639,59,50,15,207.63,2018-12-12 18:22:09,Online,Jorge Martins,44,M,Vale de Cambra,Física,261.43,Cum,Calçado,Verde,Praesentium quos architecto delectus voluptate nulla dolore explicabo.,41,97.32,10.07,72,17,308911.66,2018-12
14075,5,449,244,301,9,693.25,2017-05-16 21:07:16,Online,Carlota Morais,36,F,Horta,Online,444.32,Rem,Calçado,Roxo,Blanditiis illo iusto vitae distinctio ut aut necessitatibus.,38,65.15,17.96,540,16,284861.07,2017-05
14076,5,232,942,143,12,880.72,2015-09-28 02:40:38,Física,Dinis Reis,70,F,Machico,Física,191.14,Aliquid,Roupas,Vermelho,Ab laudantium voluptates non ratione.,XS,41.4,43.85,136,25,596630.64,2015-09
14077,3,22,249,204,5,947.11,2018-04-30 00:22:05,Online,Yara Araújo,54,F,Ovar,Física,728.54,Adipisci,Calçado,Cinzento,Atque qui commodi dolorum voluptates totam.,45,96.81,42.18,47,15,293652.46,2018-04
14078,2,844,875,280,24,591.03,2019-10-04 11:53:25,Online,António Neves,20,M,Caldas da Rainha,Física,340.36,Provident,Calçado,Azul,Mollitia quos recusandae quisquam nostrum fuga totam.,40,64.5,42.04,115,22,581720.86,2019-10
14079,1,160,78,437,84,837.25,2015-07-02 18:42:05,Online,Carlos Nascimento,50,F,Sobral de Monte Agraço,Online,995.69,Perspiciatis,Calçado,Cinzento,Pariatur tenetur totam suscipit dolorum quod non rem.,42,61.09,18.96,327,22,590331.55,2015-07
14080,1,245,867,90,26,439.12,2014-04-02 21:06:07,Online,Noa Borges,54,M,Alvito,Física,757.9,Quasi,Calçado,Laranja,Commodi velit ab.,44,59.65,24.14,213,16,394662.6,2014-04
14081,4,420,295,256,12,923.13,2014-07-21 16:45:33,Física,Bianca Sousa-Pinheiro,23,M,Aveiro,Física,623.97,Illum,Calçado,Azul,Perferendis animi sed porro veniam ipsum laborum.,44,22.07,32.52,337,24,610818.98,2014-07
14082,1,122,792,141,87,724.31,2014-11-05 02:11:13,Física,Emma Ferreira,52,M,Vale de Cambra,Online,670.44,Consequuntur,Calçado,Roxo,Explicabo dignissimos veritatis.,36,78.92,47.92,195,23,636528.03,2014-11
14083,1,730,300,283,72,493.81,2014-11-13 00:59:01,Online,Fernando Matos,70,F,Vila do Corvo,Física,500.14,Culpa,Roupas,Cinzento,Facilis nostrum maxime dicta in.,L,96.23,36.1,195,27,582286.54,2014-11
14084,5,239,562,443,14,344.23,2020-12-31 22:10:02,Online,Teresa Moreira,40,M,Torres Vedras,Física,890.56,Qui,Roupas,Azul,Dolores vitae libero in magnam.,M,91.83,41.36,53,17,411511.77,2020-12
14085,3,734,795,378,5,755.86,2018-03-22 22:13:01,Física,Fernando Santos-Cardoso,59,M,Guimarães,Online,416.51,Adipisci,Calçado,Cinzento,Dolorem minima placeat consequuntur culpa et repellat.,42,71.41,29.49,76,22,552958.41,2018-03
14086,4,355,234,302,81,569.29,2021-08-13 15:25:32,Online,Lara-Eva Matos,32,F,Murtosa,Física,456.06,Impedit,Roupas,Azul,Earum unde cumque mollitia reprehenderit debitis autem.,XXL,73.64,37.96,297,16,567510.54,2021-08
14087,5,311,190,383,70,86.55,2016-05-21 03:12:42,Física,Lucas Sousa,42,M,Mafra,Online,674.35,Nam,Calçado,Roxo,Fuga ex quia at excepturi commodi suscipit officia.,43,21.92,13.55,243,28,773670.77,2016-05
14088,2,6,77,457,31,856.01,2017-05-27 12:49:21,Física,Leonor Barros-Martins,34,M,Vila do Porto,Online,407.92,Voluptate,Roupas,Vermelho,Tempora dolores aspernatur.,M,32.23,19.21,70,16,443448.55,2017-05
14089,3,344,721,434,46,423.69,2022-12-13 07:15:09,Física,Luísa Lourenço,39,F,Moura,Online,596.45,Excepturi,Roupas,Rosa,Maiores consectetur alias reiciendis tenetur aperiam.,XL,92.4,11.75,37,20,386775.73,2022-12
14090,1,344,526,90,88,464.86,2014-05-30 04:09:17,Física,Luana Nogueira,58,F,Portel,Física,456.83,Excepturi,Roupas,Rosa,Maiores consectetur alias reiciendis tenetur aperiam.,XL,92.4,11.75,9,17,576434.9,2014-05
14091,1,762,724,219,57,250.75,2022-03-06 21:14:39,Física,Emília Baptista,23,M,Leiria,Física,370.51,Vel,Calçado,Branco,Adipisci quis vero unde consectetur.,42,62.41,13.75,58,20,345567.66000000003,2022-03
14092,5,812,615,34,35,824.26,2014-04-22 19:34:18,Física,Laura Correia,43,F,Castro Verde,Online,857.39,Voluptatem,Roupas,Cinzento,Voluptates aliquam exercitationem alias ratione.,XL,65.2,41.03,27,31,879397.06,2014-04
